id,osm_id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,train,wkt
1091400695-0,1091400695,9996176016,9996176018,5.5330029098590945,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5607187 43.4678211, -80.5607125 43.4677716)"
1091400695-1,1091400695,9996176018,9996176017,5.275826831133845,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5607125 43.4677716, -80.5607066 43.4677244)"
1091400696-0,1091400696,9996176017,9996176300,3.664828011948625,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5607066 43.4677244, -80.5607027 43.4676916)"
1091400696-1,1091400696,9996176300,9996176019,120.42360679276621,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5607027 43.4676916, -80.5605748 43.4666138)"
1091400697-0,1091400697,9996176019,9996176021,4.375649141191379,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5605748 43.4666138, -80.5605708 43.4665746)"
1091400697-1,1091400697,9996176021,9996176020,4.7110865117464344,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5605708 43.4665746, -80.5605664 43.4665324)"
1091400698-0,1091400698,9996176020,9996176027,120.47403512686685,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5605664 43.4665324, -80.5605248 43.4661503, -80.5605180 43.4660414, -80.5605361 43.4659006, -80.5605680 43.4657879, -80.5606164 43.4656807, -80.5607187 43.4654729)"
1091400699-0,1091400699,9996176027,9996176029,6.0129369200745595,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5607187 43.4654729, -80.5607420 43.4654216)"
1091400699-1,1091400699,9996176029,9996176028,5.907669207532265,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5607420 43.4654216, -80.5607649 43.4653712)"
1091400700-0,1091400700,9987490491,9996176038,176.36808025890974,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5603911 43.4656926, -80.5607475 43.4649643, -80.5608013 43.4648873, -80.5608930 43.4648076, -80.5609861 43.4647455, -80.5611111 43.4646932, -80.5612551 43.4646531, -80.5614096 43.4646382, -80.5615922 43.4646487, -80.5616798 43.4646692)"
1091400700-1,1091400700,9996176038,9996176045,193.18657401755084,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5616798 43.4646692, -80.5618506 43.4647361, -80.5624745 43.4650829, -80.5629565 43.4654141, -80.5630929 43.4654470, -80.5632391 43.4654613, -80.5633565 43.4654393, -80.5634959 43.4654058, -80.5635845 43.4653723, -80.5636309 43.4653179)"
1091400729-0,1091400729,1670745055,1670745208,52.302649305764014,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5610225 43.4720696, -80.5615025 43.4723849)"
1091400729-1,1091400729,1670745208,9996176141,46.265506255699286,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5615025 43.4723849, -80.5619118 43.4726756)"
1091400729-2,1091400729,9996176141,9996176142,45.211310522815715,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5619118 43.4726756, -80.5622608 43.4729931)"
1091400730-0,1091400730,9996176143,9996176142,12.78342083125684,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5622016 43.4730723, -80.5621767 43.4730370, -80.5622608 43.4729931)"
1091400730-1,1091400730,9996176142,9996176196,30.415366325943854,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5622608 43.4729931, -80.5623846 43.4729284, -80.5624428 43.4728749, -80.5624937 43.4728138, -80.5625036 43.4727920)"
1091400730-2,1091400730,9996176196,9996176152,44.208062811986295,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5625036 43.4727920, -80.5626752 43.4724149)"
1091400730-3,1091400730,9996176152,9996176151,27.936431710367216,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5626752 43.4724149, -80.5627109 43.4723365, -80.5627597 43.4722527, -80.5628002 43.4721969, -80.5628122 43.4721855)"
1091400731-0,1091400731,9996176143,9996176161,14.1261953989567,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5622016 43.4730723, -80.5622464 43.4731096, -80.5623336 43.4730650)"
1091400731-1,1091400731,9996176161,9996176160,43.51125794666317,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5623336 43.4730650, -80.5624478 43.4730066, -80.5625126 43.4729596, -80.5625702 43.4728990, -80.5626456 43.4727600)"
1091400732-0,1091400732,9996176161,9996176162,80.5630705336693,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5623336 43.4730650, -80.5626246 43.4734190, -80.5627982 43.4737039)"
1091400738-0,1091400738,9996176195,9996176176,2.3577161411731935,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5622901 43.4724172, -80.5623120 43.4724312)"
1091400738-1,1091400738,9996176176,9996176184,21.551220947010428,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5623120 43.4724312, -80.5623252 43.4724480, -80.5623306 43.4724670, -80.5623275 43.4724862, -80.5623164 43.4725038, -80.5622983 43.4725180, -80.5622750 43.4725275, -80.5622488 43.4725312, -80.5622223 43.4725288, -80.5621982 43.4725206, -80.5621788 43.4725073)"
1091400738-2,1091400738,9996176184,9996176195,18.933417800994658,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5621788 43.4725073, -80.5621651 43.4724885, -80.5621611 43.4724675, -80.5621672 43.4724467, -80.5621827 43.4724286, -80.5622057 43.4724155, -80.5622335 43.4724088, -80.5622628 43.4724094, -80.5622901 43.4724172)"
1091400739-0,1091400739,9996176184,9996176192,8.38163483277929,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5621788 43.4725073, -80.5620916 43.4725481)"
1091400739-1,1091400739,9996176192,9996176141,20.30818863627006,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5620916 43.4725481, -80.5619118 43.4726756)"
1091400740-0,1091400740,9996176196,9996176192,44.2271281967365,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5625036 43.4727920, -80.5623213 43.4727396, -80.5622954 43.4727276, -80.5622722 43.4727108, -80.5620916 43.4725481)"
1091400740-1,1091400740,9996176192,9996176205,38.23937589004583,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5620916 43.4725481, -80.5618707 43.4723685, -80.5618602 43.4723537, -80.5618459 43.4722682)"
1091400740-2,1091400740,9996176205,1670745175,3.711346270741458,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5618459 43.4722682, -80.5618404 43.4722351)"
1091400741-0,1091400741,9996176202,9996176205,11.634557930200348,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5617185 43.4722288, -80.5617735 43.4722595, -80.5618160 43.4722695, -80.5618459 43.4722682)"
1091400741-1,1091400741,9996176205,9996176207,44.62274456582525,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5618459 43.4722682, -80.5618850 43.4722659, -80.5623463 43.4721028)"
1091400741-2,1091400741,9996176207,1670745038,15.642409679368564,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5623463 43.4721028, -80.5625204 43.4720413)"
1091400762-0,1091400762,9996176253,9996176257,67.61375013806823,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5607216 43.4678453, -80.5612608 43.4678125, -80.5613843 43.4677975, -80.5615456 43.4677572)"
1091400762-1,1091400762,9996176257,9996176256,9.442652400569466,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5615456 43.4677572, -80.5616513 43.4677210)"
1091400763-0,1091400763,9996176257,9996176269,114.4314081221079,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5615456 43.4677572, -80.5616075 43.4678421, -80.5616450 43.4679359, -80.5616864 43.4682871, -80.5616605 43.4683274, -80.5616443 43.4683763, -80.5616456 43.4684204, -80.5616760 43.4684824, -80.5617226 43.4685218, -80.5617931 43.4685518, -80.5618753 43.4685603, -80.5619490 43.4685556, -80.5620103 43.4685289)"
1091400763-1,1091400763,9996176269,9996176301,535.0544236099996,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5620103 43.4685289, -80.5620486 43.4685072, -80.5620984 43.4684561, -80.5647264 43.4675383, -80.5647885 43.4675421, -80.5648719 43.4675322, -80.5649373 43.4675031, -80.5649832 43.4674632, -80.5650091 43.4674313, -80.5650194 43.4673928, -80.5650162 43.4673538, -80.5650052 43.4673172, -80.5649793 43.4672797, -80.5649340 43.4672431, -80.5648952 43.4672243, -80.5648357 43.4672060, -80.5648111 43.4671910, -80.5644172 43.4668187, -80.5644153 43.4667821, -80.5644049 43.4667445, -80.5643726 43.4666980, -80.5643247 43.4666652, -80.5642698 43.4666450, -80.5641908 43.4666304, -80.5641236 43.4666389, -80.5640498 43.4666638, -80.5640110 43.4666877, -80.5639813 43.4667234, -80.5639573 43.4667450, -80.5626326 43.4672072)"
1091400763-2,1091400763,9996176301,9996176300,167.20191567358393,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5626326 43.4672072, -80.5614173 43.4676313, -80.5612795 43.4676571, -80.5607027 43.4676916)"
1091400764-0,1091400764,9996176028,9996176345,2.1366520943372493,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5607649 43.4653712, -80.5607733 43.4653530)"
1091400764-1,1091400764,9996176345,9996176316,256.4312983874154,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5607733 43.4653530, -80.5609240 43.4650263, -80.5609801 43.4649531, -80.5610414 43.4648973, -80.5611079 43.4648588, -80.5612388 43.4648053, -80.5613396 43.4647857, -80.5614820 43.4647872, -80.5615683 43.4647985, -80.5616857 43.4648302, -80.5624183 43.4652397, -80.5626043 43.4653762, -80.5627290 43.4654652, -80.5628142 43.4655142, -80.5629072 43.4655516, -80.5630547 43.4655825, -80.5630962 43.4656117)"
1091400765-0,1091400765,9996176038,9996176320,38.918533452740654,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5616798 43.4646692, -80.5618416 43.4643399)"
1091400769-0,1091400769,9996176316,9996176347,131.19177021093262,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5630962 43.4656117, -80.5631195 43.4656375, -80.5631262 43.4656616, -80.5631328 43.4657137, -80.5631692 43.4658034, -80.5632189 43.4658876, -80.5632731 43.4659550, -80.5633145 43.4659942, -80.5633250 43.4660159, -80.5633255 43.4660459, -80.5633106 43.4660832, -80.5632858 43.4661081, -80.5626761 43.4663149, -80.5626264 43.4663161, -80.5625794 43.4663005, -80.5625126 43.4662451)"
1091400769-1,1091400769,9996176347,9996176345,176.53278588711188,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5625126 43.4662451, -80.5619244 43.4657581, -80.5618526 43.4657100, -80.5617466 43.4656487, -80.5615737 43.4655706, -80.5613904 43.4655080, -80.5612004 43.4654547, -80.5607733 43.4653530)"
1091400770-0,1091400770,9996176346,9996176347,7.523460590323096,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5625822 43.4662002, -80.5625126 43.4662451)"
1091400770-1,1091400770,9996176347,299183885,7.391830400958175,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5625126 43.4662451, -80.5624442 43.4662892)"
1091632222-0,1091632222,9997829725,9999839767,8.443227398044877,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5396053 43.4765328, -80.5395125 43.4765677)"
1091632222-1,1091632222,9999839767,9997829721,54.7245048153211,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5395125 43.4765677, -80.5394336 43.4765974, -80.5395979 43.4768359, -80.5395813 43.4769495, -80.5396073 43.4769917)"
1091632222-2,1091632222,9997829721,9997829723,10.925497706670178,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5396073 43.4769917, -80.5396625 43.4770813)"
1091647975-0,1091647975,9997920362,9982687482,7.991434075646399,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5407053 43.4671772, -80.5406116 43.4671542)"
1091647976-0,1091647976,9997920357,1450232713,3.3780562045321143,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5409279 43.4672349, -80.5408881 43.4672256)"
1091647976-1,1091647976,1450232713,1435969045,5.735718083190235,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5408881 43.4672256, -80.5408225 43.4672059)"
1091647977-0,1091647977,9997920357,9997920360,3.9686069842247185,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5409279 43.4672349, -80.5409748 43.4672455)"
1091647978-0,1091647978,9997920359,9997920361,1.4847515128551256,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5409967 43.4672505, -80.5410140 43.4672550)"
1091647979-0,1091647979,9997920362,9997920358,5.780974252143943,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5407053 43.4671772, -80.5407731 43.4671938)"
1091647980-0,1091647980,9997920359,9997920360,1.854817830226503,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5409967 43.4672505, -80.5409748 43.4672455)"
1091649032-0,1091649032,9997920374,6956343410,2.8440618646213713,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5445924 43.4660192, -80.5446188 43.4660361)"
1091649033-0,1091649033,9997920374,6956343411,4.860755022187692,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5445924 43.4660192, -80.5445473 43.4659903)"
1091654608-0,1091654608,9998024934,2888358029,5.548568505940076,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5535120 43.4723555, -80.5534849 43.4723097)"
1091654608-1,1091654608,2888358029,533769772,6.820210585760857,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5534849 43.4723097, -80.5534516 43.4722534)"
1091658329-0,1091658329,9998039002,9998039001,25.901266860810633,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5515261 43.4745527, -80.5513468 43.4746209, -80.5512421 43.4746607)"
1091868674-0,1091868674,9999839768,9999839770,36.28116542797379,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5374524 43.4766626, -80.5370576 43.4768180)"
1091868674-1,1091868674,9999839770,9999839769,10.062716009504017,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5370576 43.4768180, -80.5369481 43.4768611)"
1095535184-0,1095535184,10032707249,10032707252,41.08489476161291,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5338058 43.4690464, -80.5337118 43.4689389, -80.5336545 43.4688767, -80.5336150 43.4688206, -80.5335658 43.4687543, -80.5335487 43.4687285)"
1095535211-0,1095535211,10032753387,10032707255,104.00806209291352,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5570508 43.4746488, -80.5570405 43.4745738, -80.5569860 43.4744915, -80.5569781 43.4744012, -80.5569654 43.4737241)"
1095535211-1,1095535211,10032707255,10032753385,51.63175435615551,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5569654 43.4737241, -80.5569585 43.4733547, -80.5570785 43.4733183)"
1095535222-0,1095535222,10032707255,10032707256,29.852254972239322,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5569654 43.4737241, -80.5567367 43.4736981, -80.5566038 43.4736710)"
1096318494-0,1096318494,10039538406,10039538407,44.71089480449534,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5552340 43.4754107, -80.5552506 43.4754911, -80.5552493 43.4755071, -80.5552195 43.4755357, -80.5551858 43.4756012, -80.5551544 43.4756695, -80.5551185 43.4757595, -80.5551066 43.4757912)"
1101607717-0,1101607717,10081010236,10081010238,52.40805254396654,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5385654 43.4634256, -80.5383474 43.4632204, -80.5384621 43.4631562, -80.5385783 43.4630911)"
1102974748-0,1102974748,3671876349,8945028773,98.27203324100887,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5441942 43.4770147, -80.5452958 43.4766401)"
1106656301-0,1106656301,1592095682,10126650527,7.8728489111816256,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5409367 43.4696266, -80.5409942 43.4696837)"
1116457589-0,1116457589,10211377487,10211377479,1.772495749879904,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5484798 43.4729903, -80.5484617 43.4729813)"
1116457589-1,1116457589,10211377479,10211377486,27.41526009355519,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5484617 43.4729813, -80.5484117 43.4729676, -80.5483541 43.4729758, -80.5483132 43.4729973, -80.5482882 43.4730242, -80.5482783 43.4730572, -80.5482882 43.4730902, -80.5483071 43.4731149)"
1116457590-0,1116457590,1863641305,10211377479,23.389893805344666,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5486311 43.4728109, -80.5484617 43.4729813)"
1116457591-0,1116457591,10211377494,10211377495,19.497601037713597,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5484732 43.4733341, -80.5483470 43.4734834)"
1116457592-0,1116457592,10211377496,10211377497,13.175693587774981,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5482877 43.4732548, -80.5482239 43.4733355, -80.5482037 43.4733271, -80.5482095 43.4733198)"
1116457593-0,1116457593,10211377497,10211377498,1.567940484436823,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5482095 43.4733198, -80.5482192 43.4733076)"
1116457594-0,1116457594,10211377498,10211377501,6.240957292104726,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5482192 43.4733076, -80.5481530 43.4732787)"
1121986282-0,1121986282,5612521958,10261917442,7.896473208797914,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5334892 43.4742166, -80.5334071 43.4742551)"
1121986282-1,1121986282,10261917442,10261917443,35.36037145177396,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5334071 43.4742551, -80.5330292 43.4744154)"
1121986282-2,1121986282,10261917443,10261917444,53.1490943100943,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5330292 43.4744154, -80.5333338 43.4748386)"
1121986283-0,1121986283,10261917443,10261917445,50.57915360083115,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5330292 43.4744154, -80.5327443 43.4740108)"
1125409443-0,1125409443,250633030,8521252043,5.008902187626438,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5296546 43.4670425, -80.5297028 43.4670142)"
1125409443-1,1125409443,8521252043,1710899829,1.5105981927880683,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5297028 43.4670142, -80.5297181 43.4670064)"
1133965965-0,1133965965,8198274473,8198274494,166.3902799695222,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5278103 43.4701697, -80.5278135 43.4701724, -80.5291114 43.4713284)"
1133965965-1,1133965965,8198274494,9434062274,68.56825977657206,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5291114 43.4713284, -80.5296474 43.4718060)"
1133965965-2,1133965965,9434062274,3165908185,25.831878738626585,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5296474 43.4718060, -80.5297924 43.4719352, -80.5298773 43.4719572)"
1133965965-3,1133965965,3165908185,10572039605,1.6507159594734928,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5298773 43.4719572, -80.5298902 43.4719687)"
1133965966-0,1133965966,10572039608,3165908192,2.284579276108051,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5298503 43.4721747, -80.5298290 43.4721882)"
1133965967-0,1133965967,10572039607,3165908190,2.1315292212604926,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5299792 43.4721010, -80.5299945 43.4720854)"
1133965967-1,1133965967,3165908190,4626027205,3.0317368384119656,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5299945 43.4720854, -80.5300019 43.4720587)"
1133965967-2,1133965967,4626027205,9432103823,74.36055664898984,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5300019 43.4720587, -80.5300158 43.4720405, -80.5307094 43.4716337)"
1133965967-3,1133965967,9432103823,8477357305,59.76871643956914,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5307094 43.4716337, -80.5312848 43.4712962)"
1133965967-4,1133965967,8477357305,8477357306,30.673330363648162,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5312848 43.4712962, -80.5315801 43.4711230)"
1133965967-5,1133965967,8477357306,2888358007,20.675540752299078,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5315801 43.4711230, -80.5317792 43.4710063)"
1133965968-0,1133965968,4626027205,10572039606,1.6876406265143924,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5300019 43.4720587, -80.5299867 43.4720483)"
1133965969-0,1133965969,5689341091,10572040811,2.0940488593312,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5316426 43.4735610, -80.5316210 43.4735714)"
1133965970-0,1133965970,1573517544,10572040815,1.6045008383204507,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5295739 43.4746161, -80.5295623 43.4746044)"
1133965971-0,1133965971,1573517540,10572040816,4.521835994418852,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5294293 43.4744272, -80.5294584 43.4744619)"
1133965975-0,1133965975,10572040866,5929649445,3.3774005710077657,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5304467 43.4759352, -80.5304247 43.4759094)"
1133965976-0,1133965976,3165908217,3165908222,44.02349027879917,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5315130 43.4755089, -80.5310228 43.4756817)"
1133965976-1,1133965976,3165908222,5929649445,54.55996629781045,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5310228 43.4756817, -80.5304247 43.4759094)"
1133965976-2,1133965976,5929649445,10572040872,3.9708514279182734,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5304247 43.4759094, -80.5303792 43.4759229)"
1133965977-0,1133965977,10572040872,6371162390,5.047007581871383,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5303792 43.4759229, -80.5303239 43.4759440)"
1133965977-1,1133965977,6371162390,10572040871,4.894376550863516,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5303239 43.4759440, -80.5302703 43.4759645)"
1139709018-0,1139709018,10621310435,10621310436,16.505593135425894,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5299742 43.4710527, -80.5301583 43.4709884)"
1146010846-0,1146010846,8521233887,8521233896,28.151010782008893,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5286201 43.4665284, -80.5288132 43.4667389)"
1146010853-0,1146010853,10664984652,10664984653,8.694456019159007,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5295937 43.4664688, -80.5295948 43.4663907)"
1146010854-0,1146010854,8521233900,8521233896,7.975986484600122,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5287592 43.4667853, -80.5287571 43.4667734, -80.5287605 43.4667617, -80.5287689 43.4667515, -80.5287815 43.4667438, -80.5287968 43.4667394, -80.5288132 43.4667389)"
1146010854-1,1146010854,8521233896,8521233899,3.9948159790393034,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5288132 43.4667389, -80.5288290 43.4667423, -80.5288424 43.4667493, -80.5288520 43.4667590)"
1146010854-2,1146010854,8521233899,8521233889,5.315470200209591,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5288520 43.4667590, -80.5288567 43.4667704, -80.5288560 43.4667824, -80.5288500 43.4667935, -80.5288394 43.4668026)"
1146010854-3,1146010854,8521233889,8521233900,7.976614584922339,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5288394 43.4668026, -80.5288252 43.4668087, -80.5288091 43.4668112, -80.5287928 43.4668097, -80.5287780 43.4668045, -80.5287664 43.4667960, -80.5287592 43.4667853)"
1158581690-0,1158581690,6958710224,10774536673,122.44269723982903,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5331867 43.4639009, -80.5334048 43.4641683, -80.5335295 43.4643192, -80.5335999 43.4644117, -80.5336536 43.4644963, -80.5336878 43.4645752, -80.5337267 43.4646677, -80.5337555 43.4647640, -80.5337629 43.4648390, -80.5337760 43.4648995)"
1158581691-0,1158581691,10774509503,10774509485,2.022595045698374,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5326890 43.4630737, -80.5327016 43.4630894)"
1158581691-1,1158581691,10774509485,10774509487,14.306128069053377,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5327016 43.4630894, -80.5327906 43.4632005)"
1158581691-2,1158581691,10774509487,10774509488,18.7663535674594,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5327906 43.4632005, -80.5329072 43.4633463)"
1158581691-3,1158581691,10774509488,10774509491,14.549876138151427,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5329072 43.4633463, -80.5329977 43.4634593)"
1158581691-4,1158581691,10774509491,10774509492,22.19525892424299,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5329977 43.4634593, -80.5331357 43.4636317)"
